msa_sentence,dialect_sentence,split,dialect,region
وعند نزوله إلى الشاطئ، رأى جمعا كبيرا، فتحنن عليهم، وشفى المرضى منهم.,وملي نزل من الفلوكة شاف جماعة كبيرة ديال الناس، وحن عليهم وشفى المرضى ديالهم.,train,Morocco,MGR
هناك رجال لا يستطيعون الزواج لأنهم ولدوا بلا قدرة على الزواج. وهناك رجال لا يستطيعون الزواج لأن الناس أفقدوهم القدرة على الزواج. وهناك رجال اختاروا أن لا يتزوجوا من أجل ملكوت السماوات. من يستطيع قبول هذا التعليم فليقبله.» يسوع يرحب بالأطفال,حيت كاينين الناس اللي تولدو من كروش ماواتهم ما قادرينش على الزواج، وكاينين اللي ردوهم الناس هكا. وكاينين اللي ما كيتزوجوش على قبل مملكة السماوات. اللي قدر يفهم هادشي يفهمه». يسوع كيبارك الدراري الصغار,train,Morocco,MGR
يسوع يشفي مشلولا,الفصل التاني يسوع كيشافي مشلول,train,Morocco,MGR
ولكنه لم يمكث في الناصرة، بل ذهب وسكن في مدينة كفرناحوم قرب بحيرة الجليل في منطقتي زبولون ونفتالي.,وخلا الناصرة ومشى سكن فكفرناحوم اللي حدا بحر الجليل فبلاد زبولون ونفتالي. يوحنا,train,Morocco,MGR
ثم ذهبوا إلى كفرناحوم، ودخل يسوع إلى المجمع يوم السبت وابتدأ يعلم.,ومشاو لكفرناحوم. وغير وصل السبت، مشى يسوع لدار الصلاة وبدا كيعلم.,train,Morocco,MGR
ومتى رأيناك مريضا أو مسجونا فزرناك.›,ووقتاش شفناك مريض ولا فالحبس وجينا لعندك؟,train,Morocco,MGR
ثم هاجت في البحيرة عاصفة شديدة، حتى إن القارب تغطى بالأمواج. أما يسوع فكان نائما.,وجات واحد الريح قوية بزاف فالبحر حتى عمرو الماج الفلوكة، وكان يسوع ناعس.,train,Morocco,MGR
لأن قلبك سيكون حيث يكون كنزك.,حيت فين ما كان كنزك، تم غادي يكون قلبك». نور الدات,train,Morocco,MGR
فتكونوا بذلك أبناء أبيكم الذي في السماء. لأن الله يجعل الشمس تشرق على الخطاة والصالحين، ويرسل المطر إلى الأبرار والأشرار.,باش تكونو ولاد باكم اللي فالسماوات. حيت هو اللي كيشرق بشمسه على القباح والملاح، وكينزل الشتا على اللي كيديرو الخير واللي كيديرو الشر.,train,Morocco,MGR
ألا تفهمون أن كل ما يدخل فم الإنسان يدخل المعدة، ومن ثم يخرج إلى الخارج؟,واش ما كتعرفوش بلي ݣاع الحاجة اللي كتدخل لفم بنادم كتمشي لكرشه، ومن تم كتخرج لبرا؟,train,Morocco,MGR
في ذلك الوقت، ذهب يسوع ليتمشى في الحقول في يوم من أيام السبت. فجاع تلاميذه وابتدأوا يلتقطون سنابل القمح ويأكلونها.,وفديك ليام، فواحد السبت، داز يسوع بين الفدادن د الزرع، وكان فتلامده الجوع، وهم يبداو كيقطعو السبول وكياكلو.,train,Morocco,MGR
وغضب سيده جدا، وسلمه ليعاقب حتى يدفع كل دينه.,وتقلق سيده، وصيفطه للحبس باش يعدبوه حتى يرد داكشي اللي عليه.,train,Morocco,MGR
«لا يمكن لأحد أن يخدم سيدين. فإما أن يكره أحدهما ويحب الآخر، وإما أن يخلص لأحدهما ويحتقر الآخر. لا يمكنكم أن تخدموا الله والغنى.  #الغنى.  24:6  حرفيا «مامونا.» وهي كلمة آرامية تعني «ثروة،» بمعناها السلبي، إذ تمثل هنا إلها يخدمه الناس من دون الله. ملكوت الله أولا,«حتى واحد ما يقدر يكون عبد لجوج سياد، علاحقاش إما غيكره واحد فيهم وغيبغي لاخر، ولا غيكون مخلص لواحد فيهم وغيطيح من شان لاخر. وهكا حتى نتم ما تقدروش تكونو عبيد ديال الله والفلوس. ما ترفدوش الهم,train,Morocco,MGR
أعطنا اليوم خبزنا كفاف يومنا،,الخبز اللي يكفينا رزقنا اليوم،,train,Morocco,MGR
أليود أبو ألعازر. ألعازر أبو متان. متان أبو يعقوب.,وأليود ولد أليعازر، وأليعازر ولد متان، ومتان ولد يعقوب،,train,Morocco,MGR
«بماذا أشبه هذا الجيل؟ إنه أشبه بأطفال يجلسون في الأسواق، ينادون رفاقهم ويقولون:,ولكن بآش غنشبه هاد الجيل؟ راه بحال شي ولاد ݣالسين فالسواق كيعيطو لبعضياتهم وكيݣولو:,train,Morocco,MGR
لكني سأريكم أن ابن الإنسان يملك سلطانا على الأرض لمغفرة الخطايا.» وقال للرجل المشلول: «انهض واحمل فراشك واذهب إلى بيتك!»,ولكن غادي نوريكم بلي ولد الإنسان عنده السلطة على الأرض باش يغفر الدنوب». وݣال للمشلول: «نوض هز فراشك وسير لدارك».,train,Morocco,MGR
فأخذت الغبيات مصابيحهن، لكن لم يأخذن زيتا إضافيا معهن.,وهزو هادوك الخمسة د البهلات القنادل ديالهم بلا ما يديو معاهم الزيت بزايد،,train,Morocco,MGR
من هو الأعظم,الفصل تمنطاش المخير فمملكة السماوات؟,train,Morocco,MGR
ولكن إن لم يستمع إليك، خذ واحدا أو اثنين معك، حتى يكون الكلام بشهادة شاهدين أو ثلاثة.  #شاهدين أو ثلاثة.  16:18  انظر كتاب التثنية 19: 15.,وإلا ما بغاش يسمع، دي معاك واحد ولا جوج باش كل كلمة تبت بالشهادة ديال جوج ولا تلاتة د الشهود.,train,Morocco,MGR
«سمعتم أنه قيل أيضا لآبائكم: ‹لا تحلف بالكذب، بل أوف بما أقسمت بأن تفعله للرب.›  #لا تحنث … للرب.  33:5  انظر كتاب اللاويين 19: 12، وكتاب العدد 30: 2، وكتاب التثنية 23: 21.,«وسمعتو تاني بلي تݣال لجدودكم: إلا حلفتي ما تحنتش، ولكن توفي للرب بالحلوف ديالك.,train,Morocco,MGR
ثم دخل يسوع ساحة الهيكل، وطرد كل الذين كانوا يبيعون ويشترون في ساحة الهيكل. وقلب موائد الصرافين ومقاعد باعة الحمام.,ودخل يسوع لبيت الله وجرى على ݣاع هادوك اللي كيبيعو وكيشريو تم، وقلب الطبالي ديال اللي كيصرفو الفلوس والكراسى ديال بياعين الحمام،,train,Morocco,MGR
ولكن هذه كلها ستكون أول آلام المخاض.,ولكن هادشي كله غير البدو ديال الوجع.,train,Morocco,MGR
فهناك أربعة عشر جيلا من إبراهيم إلى داود. وأربعة عشر جيلا من داود إلى وقت السبي، وأربعة عشر جيلا من وقت السبي إلى المسيح. ولادة يسوع المسيح,الجيال كلهم من إبراهيم حتى لداود ربعطاشر جيل، ومن داود حتى للوقت اللي تنفاو فيه ليهود لبابل ربعطاشر جيل. ومن الوقت اللي تنفاو فيه لبابل حتى للولادة د المسيح ربعطاشر جيل. الولادة ديال يسوع المسيح,train,Morocco,MGR
ولو عرفتم ما يعنيه الكتاب حين يقول: ‹أريد رحمة للناس، لا ذبائح حيوانية.›  #أريد … حيوانية.  7:12  من كتاب هوشع 6: 6.  لما حكمتم على أولئك الأبرياء.,وكون فهمتو المعنى ديال الآية اللي كتݣول: بغيت الرحمة ماشي الدبيحة، كون ݣاع ما حكمتو على اللي ما عليهم لوم.,train,Morocco,MGR
«ولكن الفلاحين أمسكوا بعبيده، وضربوا واحدا منهم، وقتلوا آخر، ورجموا آخر.,وناضو الجناينية وقبطو العبيد وضربو واحد، وقتلو واحد آخر، ورجمو واحد آخر بالحجر.,train,Morocco,MGR
لكن إن كنت أطرد الأرواح الشريرة بروح الله، فقد صار واضحا أن ملكوت الله قد جاء إليكم.,ولكن إلا كنت أنا بروح الله كنخرج الجنون، راه مملكة الله جات فوسط منكم.,train,Morocco,MGR
ثم وضعه في قبره الجديد الذي كان قد حفره في الصخر، ثم دحرج حجرا ضخما على مدخل القبر وذهب.,وحطها فالقبر الجديد اللي كان حفره فالصخر، ورد حجرة كبيرة على باب القبر ومشى.,train,Morocco,MGR
«ثم قال الملك لعبيده: ‹وليمة العرس جاهزة، ولكن أولئك المدعوين لم يكونوا يستحقونها.,وهو يݣول للعبيد دياله: العرس ها هو موجود ولكن هادوك اللي عرضنا عليهم ما يستاهلوش.,train,Morocco,MGR
لكنهما ذهبا ونشرا الخبر في كل تلك المنطقة.,ولكن هم خرجو وبداو كيديعو الخبار فديك الجوايه كلها. زيزون كيتشافى,train,Morocco,MGR
فقال لهم يسوع: «لا يستطيع الجميع قبول هذا التعليم إلا الذين يعطيهم الله القدرة على ذلك.,وجاوبهم يسوع: «ماشي كلشي كيقبل هاد الكلام، غير هادوك اللي نعم عليهم الله باش يقبلوه.,train,Morocco,MGR
